subject,list,position,trial_type,item,session
107,2,4,study,PEN,1
107,2,5,study,REPORT,1
107,2,6,study,WORKER,1
107,2,7,study,DETECTIVE,1
107,2,8,study,SAILOR,1
107,2,9,study,DONKEY,1
107,2,10,study,DOVE,1
107,2,11,study,CARDINAL,1
107,2,12,study,PATROL,1
107,2,13,study,UNIFORM,1
107,2,14,study,MOWER,1
107,2,15,study,PUBLICATION,1
107,2,16,study,SHELF,1
107,2,1,recall,SHELF,1
107,2,2,recall,MOWER,1
107,2,3,recall,PUBLICATION,1
107,2,4,recall,OFFICER,1
107,2,5,recall,DETECTIVE,1
107,2,6,recall,SAILOR,1
107,2,7,recall,UNIFORM,1
107,2,8,recall,COB,1
107,2,9,recall,PENCIL,1
107,3,1,study,CAPTAIN,1
107,3,2,study,KLEENEX,1
107,3,3,study,CREAM,1
107,3,4,study,MUFFIN,1
107,3,5,study,WAITER,1
107,3,6,study,PRINCESS,1
107,3,7,study,BUYER,1
107,3,8,study,SUITE,1
107,3,9,study,MOTEL,1
107,3,10,study,QUILL,1
107,3,11,study,DECK,1
107,3,12,study,MEAL,1
107,3,13,study,CARNIVAL,1
107,3,14,study,BINDER,1
107,3,15,study,PROFESSOR,1
107,3,16,study,PHILOSOPHER,1
107,3,1,recall,PHILOSOPHER,1
107,3,2,recall,PROFESSOR,1
107,3,3,recall,BINDER,1
107,3,4,recall,CAPTAIN,1
107,3,5,recall,SUITE,1
107,3,6,recall,MOTEL,1
107,4,1,study,ALBUM,1
107,4,2,study,CAFE,1
107,4,3,study,DOUGHNUT,1
107,4,4,study,PAIL,1
107,4,5,study,CHEDDAR,1
107,4,6,study,BANJO,1
107,4,7,study,TRUMPET,1
107,4,8,study,BLANKET,1
107,4,9,study,SHEEP,1
107,4,10,study,COTTON,1
107,4,11,study,CONCERT,1
107,4,12,study,RIVER,1
107,4,13,study,STOVE,1
107,4,14,study,SEAFOOD,1
107,4,15,study,LEVER,1
107,4,16,study,HIGHWAY,1
107,4,1,recall,HIGHWAY,1
107,4,2,recall,STOVE,1
107,4,3,recall,SEAFOOD,1
107,4,4,recall,RIVER,1
107,4,5,recall,ALBUM,1
107,4,6,recall,BANJO,1
107,4,7,recall,TRUMPET,1
107,4,8,recall,CONCERT,1
107,4,9,recall,SHEEP,1
107,4,10,recall,BLANKET,1
107,4,11,recall,COTTON,1
107,4,12,recall,CAFE,1
107,4,13,recall,DOUGHNUT,1
107,5,1,study,TOMBSTONE,2
107,5,2,study,CAP,2
107,5,3,study,NECK,2
107,5,4,study,SILVERWARE,2
107,5,5,study,SCROLL,2
107,5,6,study,COFFIN,2
107,5,7,study,SKUNK,2
107,5,8,study,INCENSE,2
107,5,9,study,CHIME,2
107,5,10,study,FINGERNAIL,2
107,5,11,study,CHISEL,2
107,5,12,study,STEP,2
107,5,13,study,ROUGE,2
107,5,14,study,RAZOR,2
107,5,15,study,BLUEPRINT,2
107,5,16,study,CAR,2
107,5,1,recall,CAR,2
107,5,2,recall,RAZOR,2
107,5,3,recall,BLUEPRINT,2
107,5,4,recall,TOMBSTONE,2
107,5,5,recall,NECK,2
107,5,6,recall,CAP,2
107,5,7,recall,COFFIN,2
107,5,8,recall,SILVERWARE,2
107,5,9,recall,ROUGE,2
107,6,1,study,EDITORIAL,2
107,6,2,study,THICKET,2
107,6,3,study,KEEPER,2
107,6,4,study,LABEL,2
107,6,5,study,PAD,2
107,6,6,study,MILK,2
107,6,7,study,BROTHER,2
107,6,8,study,NEWSPAPER,2
107,6,9,study,VEAL,2
107,6,10,study,KEYBOARD,2
107,6,11,study,RODENT,2
107,6,12,study,TUBA,2
107,6,13,study,TAPE,2
107,6,14,study,COTTAGE,2
107,6,15,study,FURNITURE,2
107,6,16,study,RECEPTIONIST,2
107,6,1,recall,RECEPTIONIST,2
107,6,2,recall,KEYBOARD,2
107,6,3,recall,COTTAGE,2
107,6,4,recall,FURNITURE,2
107,6,5,recall,EDITORIAL,2
107,6,6,recall,PAD,2
107,6,7,recall,NEWSPAPER,2
107,6,8,recall,KEEPER,2
107,6,9,recall,RODENT,2
107,6,10,recall,TUBA,2
107,7,1,study,BACKBONE,2
107,7,2,study,RECIPE,2
107,7,3,study,TOASTER,2
107,7,4,study,BARK,2
107,7,5,study,FOX,2
107,7,6,study,CORPORATION,2
107,7,7,study,PICTURE,2
107,7,8,study,DIAGRAM,2
107,7,9,study,DISHWASHER,2
107,7,10,study,SHINGLE,2
107,7,11,study,RESORT,2
107,7,12,study,CENT,2
107,7,13,study,CARD,2
107,7,14,study,TAR,2
107,7,15,study,COOKBOOK,2
107,7,16,study,CEILING,2
107,7,1,recall,CEILING,2
107,7,2,recall,TAR,2
107,7,3,recall,COOKBOOK,2
107,7,4,recall,RECIPE,2
107,7,5,recall,DISHWASHER,2
107,8,1,study,KITCHEN,2
107,8,2,study,LUNCH,2
107,8,3,study,BANDAGE,2
107,8,4,study,HUT,2
107,8,5,study,IGLOO,2
107,8,6,study,PREACHER,2
107,8,7,study,NAIL,2
107,8,8,study,VAN,2
107,8,9,study,JEEP,2
107,8,10,study,PAVEMENT,2
107,8,11,study,SPIDER,2
107,8,12,study,ZEBRA,2
107,8,13,study,SAW,2
107,8,14,study,SHRINE,2
107,8,15,study,TACK,2
107,8,16,study,GULL,2
107,8,1,recall,GULL,2
107,8,2,recall,TACK,2
107,8,3,recall,NAIL,2
107,8,4,recall,SAW,2
107,8,5,recall,IGLOO,2
107,8,6,recall,HUT,2
107,8,7,recall,KITCHEN,2
107,8,8,recall,LUNCH,2
107,8,9,recall,SPIDER,2
107,9,1,study,TUNA,3
107,9,2,study,FUGITIVE,3
107,9,3,study,CANDLE,3
107,9,4,study,SCALLOP,3
107,9,5,study,AWARD,3
107,9,6,study,HOSTAGE,3
107,9,7,study,CANAL,3
107,9,8,study,PATROL,3
107,9,9,study,POPE,3
107,9,10,study,GOLD,3
107,9,11,study,FLORIDA,3
107,9,12,study,DUNE,3
107,9,13,study,PLATE,3
107,9,14,study,CONTAINER,3
107,9,15,study,CHILD,3
107,9,16,study,ADULT,3
107,9,1,recall,ADULT,3
107,9,2,recall,CHILD,3
107,9,3,recall,FLORIDA,3
107,9,4,recall,POPE,3
107,9,5,recall,HOSTAGE,3
107,9,6,recall,FUGITIVE,3
107,9,7,recall,CANDLE,3
107,9,8,recall,AWARD,3
107,9,9,recall,CANAL,3
107,10,1,study,ROOMMATE,3
107,10,2,study,MINT,3
107,10,3,study,PLAZA,3
107,10,4,study,TEMPLE,3
107,10,5,study,FACTORY,3
107,10,6,study,XEROX,3
107,10,7,study,WATERFALL,3
107,10,8,study,TREAD,3
107,10,9,study,FOLDER,3
107,10,10,study,JUG,3
107,10,11,study,MARINE,3
107,10,12,study,KETTLE,3
107,10,13,study,DRAGON,3
107,10,14,study,DOCUMENT,3
107,10,15,study,FRIAR,3
107,10,16,study,BRIEFCASE,3
107,10,1,recall,BRIEFCASE,3
107,10,2,recall,FRIAR,3
107,10,3,recall,MINT,3
107,10,4,recall,ROOMMATE,3
107,10,5,recall,KETTLE,3
107,10,6,recall,BRIEFCASE,3
107,10,7,recall,TEMPLE,3
107,10,8,recall,PLAZA,3
107,11,1,study,CARRIAGE,3
107,11,2,study,PADDLE,3
107,11,3,study,BALCONY,3
107,11,4,study,PLAYGROUND,3
107,11,5,study,HAMMOCK,3
107,11,6,study,KEG,3
107,11,7,study,BRANDY,3
107,11,8,study,FLY,3
107,11,9,study,HERO,3
107,11,10,study,UNICORN,3
107,11,11,study,GOVERNOR,3
107,11,12,study,SKILLET,3
107,11,13,study,BISON,3
107,11,14,study,FARM,3
107,11,15,study,MOTH,3
107,11,16,study,ARCHITECT,3
107,11,1,recall,ARCHITECT,3
107,11,2,recall,MOTH,3
107,11,3,recall,HERO,3
107,11,4,recall,UNICORN,3
107,11,5,recall,BISON,3
107,11,6,recall,FARM,3
107,11,7,recall,KEG,3
107,11,8,recall,BRANDY,3
107,11,9,recall,CARRIAGE,3
107,11,10,recall,PADDLE,3
107,12,1,study,BATTERY,3
107,12,2,study,WALNUT,3
107,12,3,study,CABIN,3
107,12,4,study,MANSION,3
107,12,5,study,SAXOPHONE,3
107,12,6,study,CLAMP,3
107,12,7,study,STADIUM,3
107,12,8,study,COMPASS,3
107,12,9,study,TOMATO,3
107,12,10,study,BEET,3
107,12,11,study,SPRINKLE,3
107,12,12,study,HERB,3
107,12,13,study,OPERA,3
107,12,14,study,FOOTBALL,3
107,12,15,study,CEMETERY,3
107,12,16,study,CORD,3
107,12,1,recall,CORD,3
107,12,2,recall,FOOTBALL,3
107,12,3,recall,STADIUM,3
107,12,4,recall,MANSION,3
107,12,5,recall,CABIN,3
107,12,6,recall,WALNUT,3
107,12,7,recall,SPRINKLE,3
107,12,8,recall,HERB,3
107,13,1,study,BUS,4
107,13,2,study,EAGLE,4
107,13,3,study,ROBIN,4
107,13,4,study,SALESMAN,4
107,13,5,study,TANGERINE,4
107,13,6,study,LANDSCAPE,4
107,13,7,study,BUTTON,4
107,13,8,study,DOVE,4
107,13,9,study,DISH,4
107,13,10,study,RADIO,4
107,13,11,study,DISC,4
107,13,12,study,CABINET,4
107,13,13,study,NEST,4
107,13,14,study,CHECK,4
107,13,15,study,TOOL,4
107,13,16,study,PENGUIN,4
107,13,1,recall,PENGUIN,4
107,13,2,recall,EAGLE,4
107,13,3,recall,DOVE,4
107,13,4,recall,DISH,4
107,13,5,recall,DISC,4
107,13,6,recall,TOOL,4
107,13,7,recall,SALESMAN,4
107,13,8,recall,BUS,4
107,13,9,recall,BUTTON,4
107,13,10,recall,LANDSCAPE,4
107,14,1,study,COFFEE,4
107,14,2,study,TEAPOT,4
107,14,3,study,CRAB,4
107,14,4,study,HIGHWAY,4
107,14,5,study,CAR,4
107,14,6,study,BOSS,4
107,14,7,study,GAVEL,4
107,14,8,study,APPLE,4
107,14,9,study,TAR,4
107,14,10,study,LAPEL,4
107,14,11,study,CLARINET,4
107,14,12,study,SALIVA,4
107,14,13,study,LAGOON,4
107,14,14,study,ROBE,4
107,14,15,study,FIDDLE,4
107,14,16,study,OUTFIT,4
107,14,1,recall,OUTFIT,4
107,14,2,recall,LAPEL,4
107,14,3,recall,BOSS,4
107,14,4,recall,COFFEE,4
107,14,5,recall,TEAPOT,4
107,14,6,recall,CRAB,4
107,14,7,recall,HIGHWAY,4
107,14,8,recall,TAR,4
107,14,9,recall,CAR,4
107,14,10,recall,ROBE,4
107,15,1,study,PIER,4
107,15,2,study,BOAT,4
107,15,3,study,MICROWAVE,4
107,15,4,study,ROBOT,4
107,15,5,study,PICTURE,4
107,15,6,study,SCENERY,4
107,15,7,study,WINDOW,4
107,15,8,study,BATHTUB,4
107,15,9,study,ANGEL,4
107,15,10,study,VAGRANT,4
107,15,11,study,CEREAL,4
107,15,12,study,CAFETERIA,4
107,15,13,study,DINNER,4
107,15,14,study,MARSH,4
107,15,15,study,MACHINE,4
107,15,16,study,NIGHTGOWN,4
107,15,1,recall,NIGHTGOWN,4
107,15,2,recall,MARSH,4
107,15,3,recall,VAGRANT,4
107,15,4,recall,PIER,4
107,15,5,recall,BOAT,4
107,15,6,recall,MICROWAVE,4
107,15,7,recall,DINNER,4
107,15,8,recall,CEREAL,4
107,15,9,recall,PICTURE,4
107,15,10,recall,SCENERY,4
107,15,11,recall,BATHTUB,4
107,15,12,recall,WINDOW,4
107,15,13,recall,ANGEL,4
107,16,1,study,MARKER,4
107,16,2,study,MUMMY,4
107,16,3,study,CANNON,4
107,16,4,study,ITEM,4
107,16,5,study,ORCHESTRA,4
107,16,6,study,SCARECROW,4
107,16,7,study,WORM,4
107,16,8,study,PIANO,4
107,16,9,study,PAINTING,4
107,16,10,study,ANTEATER,4
107,16,11,study,BEETLE,4
107,16,12,study,WHEAT,4
107,16,13,study,WINGS,4
107,16,14,study,GYM,4
107,16,15,study,FRUIT,4
107,16,16,study,KIWI,4
107,16,1,recall,KIWI,4
107,16,2,recall,FRUIT,4
107,16,3,recall,ANTEATER,4
107,16,4,recall,BEETLE,4
107,16,5,recall,WINGS,4
107,16,6,recall,MUMMY,4
107,16,7,recall,WORM,4
107,16,8,recall,MARKER,4
107,16,9,recall,SCARECROW,4
107,16,10,recall,ITEM,4
107,16,11,recall,ORCHESTRA,4
107,16,12,recall,PIANO,4
107,16,13,recall,FRUIT,4
107,16,14,recall,KIWI,4
107,17,1,study,JACKET,5
107,17,2,study,PADDLE,5
107,17,3,study,CROW,5
107,17,4,study,CANARY,5
107,17,5,study,TEMPLE,5
107,17,6,study,DOCK,5
107,17,7,study,TACK,5
107,17,8,study,LAMP,5
107,17,9,study,SWITCH,5
107,17,10,study,CONVENT,5
107,17,11,study,THREAD,5
107,17,12,study,BEET,5
107,17,13,study,PIGMENT,5
107,17,14,study,BIBLE,5
107,17,15,study,PRINCE,5
107,17,16,study,OCTOPUS,5
107,17,1,recall,OCTOPUS,5
107,17,2,recall,PRINCE,5
107,17,3,recall,CONVENT,5
107,17,4,recall,TEMPLE,5
107,17,5,recall,THREAD,5
107,17,6,recall,TACK,5
107,17,7,recall,DOCK,5
107,17,8,recall,JACKET,5
107,17,9,recall,PADDLE,5
107,17,10,recall,OCTOPUS,5
107,17,11,recall,CANARY,5
107,17,12,recall,CROW,5
107,18,1,study,DIAPER,5
107,18,2,study,DIAGRAM,5
107,18,3,study,THRONE,5
107,18,4,study,QUEEN,5
107,18,5,study,ROOT,5
107,18,6,study,PALM,5
107,18,7,study,HAMBURGER,5
107,18,8,study,SHIP,5
107,18,9,study,GARAGE,5
107,18,10,study,DOLL,5
107,18,11,study,CREW,5
107,18,12,study,HERB,5
107,18,13,study,DINER,5
107,18,14,study,SHOP,5
107,18,15,study,RUG,5
107,18,16,study,SUPERMARKET,5
107,18,1,recall,SUPERMARKET,5
107,18,2,recall,RUG,5
107,18,3,recall,SHOP,5
107,18,4,recall,DIAPER,5
107,18,5,recall,DIAGRAM,5
107,18,6,recall,PALM,5
107,18,7,recall,ROOT,5
107,18,8,recall,QUEEN,5
107,18,9,recall,CREW,5
107,18,10,recall,HERB,5
107,18,11,recall,SHOP,5
107,18,12,recall,SUPERMARKET,5
107,19,1,study,BROOM,5
107,19,2,study,CABIN,5
107,19,3,study,DAUGHTER,5
107,19,4,study,SISTER,5
107,19,5,study,DUSTPAN,5
107,19,6,study,RUM,5
107,19,7,study,BEVERAGE,5
107,19,8,study,PLATE,5
107,19,9,study,SUPPER,5
107,19,10,study,WHISTLE,5
107,19,11,study,POPCORN,5
107,19,12,study,SNAKE,5
107,19,13,study,CONVICT,5
107,19,14,study,STAKE,5
107,19,15,study,STRAW,5
107,19,16,study,CONCERT,5
107,19,1,recall,CONCERT,5
107,19,2,recall,STAKE,5
107,19,3,recall,SNAKE,5
107,19,4,recall,DAUGHTER,5
107,19,5,recall,SISTER,5
107,19,6,recall,CABIN,5
107,19,7,recall,BROOM,5
107,19,8,recall,DUSTPAN,5
107,19,9,recall,CONVICT,5
107,19,10,recall,STRAW,5
107,19,11,recall,RUM,5
107,19,12,recall,BEVERAGE,5
107,19,13,recall,SUPPER,5
107,19,14,recall,PLATE,5
107,19,15,recall,POPCORN,5
107,20,1,study,CASHIER,5
107,20,2,study,FUDGE,5
107,20,3,study,CAKE,5
107,20,4,study,CONE,5
107,20,5,study,BULL,5
107,20,6,study,HORSE,5
107,20,7,study,DOUGH,5
107,20,8,study,RICE,5
107,20,9,study,CUSTARD,5
107,20,10,study,FLOOR,5
107,20,11,study,FACE,5
107,20,12,study,ACORN,5
107,20,13,study,CROSS,5
107,20,14,study,CATHEDRAL,5
107,20,15,study,OATMEAL,5
107,20,16,study,DESSERT,5
107,20,1,recall,DESSERT,5
107,20,2,recall,OATMEAL,5
107,20,3,recall,CAKE,5
107,20,4,recall,CASHIER,5
107,20,5,recall,FUDGE,5
107,20,6,recall,FLOOR,5
107,20,7,recall,CATHEDRAL,5
107,20,8,recall,CUSTARD,5
107,20,9,recall,DOUGH,5
107,21,1,study,GALLON,6
107,21,2,study,LAGOON,6
107,21,3,study,MUSEUM,6
107,21,4,study,SKETCH,6
107,21,5,study,WALNUT,6
107,21,6,study,GERM,6
107,21,7,study,FLOUR,6
107,21,8,study,RADIO,6
107,21,9,study,MAGICIAN,6
107,21,10,study,HALL,6
107,21,11,study,BANJO,6
107,21,12,study,PAN,6
107,21,13,study,SHOVEL,6
107,21,14,study,PASSAGE,6
107,21,15,study,HOUSE,6
107,21,16,study,COTTAGE,6
107,21,1,recall,COTTAGE,6
107,21,2,recall,HOUSE,6
107,21,3,recall,PAN,6
107,21,4,recall,SHOVEL,6
107,21,5,recall,HALL,6
107,21,6,recall,PASSAGE,6
107,21,7,recall,LAGOON,6
107,21,8,recall,MUSEUM,6
107,21,9,recall,SKETCH,6
107,21,10,recall,GALLON,6
107,22,1,study,CHIME,6
107,22,2,study,HELMET,6
107,22,3,study,CLIPPERS,6
107,22,4,study,CLARINET,6
107,22,5,study,CONDUCTOR,6
107,22,6,study,SCULPTURE,6
107,22,7,study,SOFA,6
107,22,8,study,SHEPHERD,6
107,22,9,study,ROOM,6
107,22,10,study,CABLE,6
107,22,11,study,TELEVISION,6
107,22,12,study,TEAM,6
107,22,13,study,BALCONY,6
107,22,14,study,VILLAGE,6
107,22,15,study,PATIO,6
107,22,16,study,SHEARS,6
107,22,1,recall,SHEARS,6
107,22,2,recall,PATIO,6
107,22,3,recall,BALCONY,6
107,22,4,recall,CLIPPERS,6
107,22,5,recall,HELMET,6
107,22,6,recall,CHIME,6
107,22,7,recall,ROOM,6
107,22,8,recall,TELEVISION,6
107,22,9,recall,CABLE,6
107,22,10,recall,SOFA,6
107,22,11,recall,SCULPTURE,6
107,22,12,recall,CLARINET,6
107,22,13,recall,CONDUCTOR,6
107,22,14,recall,SHEPHERD,6
107,22,15,recall,HELMET,6
107,23,1,study,ORANGE,6
107,23,2,study,FRUIT,6
107,23,3,study,TWEEZERS,6
107,23,4,study,CARPET,6
107,23,5,study,BRAN,6
107,23,6,study,APPLE,6
107,23,7,study,HEADBAND,6
107,23,8,study,TUBA,6
107,23,9,study,ORCHESTRA,6
107,23,10,study,FIG,6
107,23,11,study,ROOST,6
107,23,12,study,TAR,6
107,23,13,study,ASHTRAY,6
107,23,14,study,SOFTBALL,6
107,23,15,study,CHESS,6
107,23,16,study,PAW,6
107,23,1,recall,PAW,6
107,23,2,recall,CHESS,6
107,23,3,recall,CARPET,6
107,23,4,recall,TWEEZERS,6
107,23,5,recall,TAR,6
107,23,6,recall,TUBA,6
107,23,7,recall,ORCHESTRA,6
107,23,8,recall,ORANGE,6
107,23,9,recall,APPLE,6
107,23,10,recall,FIG,6
107,23,11,recall,FRUIT,6
107,23,12,recall,ROOST,6
107,23,13,recall,HEADBAND,6
107,24,1,study,CROOK,6
107,24,2,study,ROBBER,6
107,24,3,study,CONSOLE,6
107,24,4,study,VAN,6
107,24,5,study,MISSILE,6
107,24,6,study,PRISON,6
107,24,7,study,IDOL,6
107,24,8,study,TWINE,6
107,24,9,study,WIFE,6
107,24,10,study,CRAB,6
107,24,11,study,PIANO,6
107,24,12,study,VEIN,6
107,24,13,study,EXPLOSION,6
107,24,14,study,HIKER,6
107,24,15,study,CAPTIVE,6
107,24,16,study,KITCHEN,6
107,24,1,recall,KITCHEN,6
107,24,2,recall,CAPTIVE,6
107,24,3,recall,PRISON,6
107,24,4,recall,WIFE,6
107,24,5,recall,TWINE,6
107,24,6,recall,MISSILE,6
107,24,7,recall,VAN,6
107,24,8,recall,CROOK,6
107,24,9,recall,ROBBER,6
107,24,10,recall,CONSOLE,6
107,24,11,recall,EXPLOSION,6
107,24,12,recall,HIKER,6
107,24,13,recall,IDOL,6
107,24,14,recall,CRAB,6
107,25,1,study,SACK,7
107,25,2,study,POTTERY,7
107,25,3,study,ORCHID,7
107,25,4,study,WHEEL,7
107,25,5,study,THERMOMETER,7
107,25,6,study,POLE,7
107,25,7,study,CONCRETE,7
107,25,8,study,RAIL,7
107,25,9,study,POCKET,7
107,25,10,study,GARAGE,7
107,25,11,study,OCEAN,7
107,25,12,study,SEASHORE,7
107,25,13,study,BALLOON,7
107,25,14,study,OZONE,7
107,25,15,study,TROUT,7
107,25,16,study,SLEEVE,7
107,25,1,recall,SLEEVE,7
107,25,2,recall,TROUT,7
107,25,3,recall,OZONE,7
107,25,4,recall,OCEAN,7
107,25,5,recall,SEASHORE,7
107,25,6,recall,RAIL,7
107,25,7,recall,POLE,7
107,25,8,recall,SACK,7
107,25,9,recall,POCKET,7
107,25,10,recall,WHEEL,7
107,25,11,recall,POTTERY,7
107,25,12,recall,GARAGE,7
107,25,13,recall,TROUT,7
107,25,14,recall,CONCRETE,7
107,26,1,study,ZEBRA,7
107,26,2,study,CONCERT,7
107,26,3,study,BONE,7
107,26,4,study,BACK,7
107,26,5,study,SCALLOP,7
107,26,6,study,BOUILLON,7
107,26,7,study,MISTER,7
107,26,8,study,SCAPEGOAT,7
107,26,9,study,INMATE,7
107,26,10,study,TRANSPLANT,7
107,26,11,study,BEAST,7
107,26,12,study,PENDULUM,7
107,26,13,study,BARRACUDA,7
107,26,14,study,ARTERY,7
107,26,15,study,HAMBURGER,7
107,26,16,study,BUN,7
107,26,1,recall,BUN,7
107,26,2,recall,HAMBURGER,7
107,26,3,recall,SCALLOP,7
107,26,4,recall,ZEBRA,7
107,26,5,recall,BONE,7
107,26,6,recall,BACK,7
107,26,7,recall,BEAST,7
107,26,8,recall,BARRACUDA,7
107,26,9,recall,BOUILLON,7
107,27,1,study,HOE,7
107,27,2,study,SHAMPOO,7
107,27,3,study,CONTRACT,7
107,27,4,study,BUTTER,7
107,27,5,study,GRASS,7
107,27,6,study,DRESS,7
107,27,7,study,LACE,7
107,27,8,study,OVEN,7
107,27,9,study,THIEF,7
107,27,10,study,BANK,7
107,27,11,study,WHISTLE,7
107,27,12,study,CONTAINER,7
107,27,13,study,DANDRUFF,7
107,27,14,study,CLOTHES,7
107,27,15,study,LAUNDRY,7
107,27,16,study,VACUUM,7
107,27,1,recall,VACUUM,7
107,27,2,recall,LAUNDRY,7
107,27,3,recall,DRESS,7
107,27,4,recall,BUTTER,7
107,27,5,recall,SHAMPOO,7
107,27,6,recall,DANDRUFF,7
107,27,7,recall,HOE,7
107,27,8,recall,BANK,7
107,27,9,recall,GRASS,7
107,28,1,study,FUGITIVE,7
107,28,2,study,PATRIOT,7
107,28,3,study,EUROPE,7
107,28,4,study,STREAM,7
107,28,5,study,SPONGE,7
107,28,6,study,PEARL,7
107,28,7,study,BELL,7
107,28,8,study,HAMMER,7
107,28,9,study,PORTRAIT,7
107,28,10,study,STICKER,7
107,28,11,study,TEAPOT,7
107,28,12,study,SINK,7
107,28,13,study,WAGON,7
107,28,14,study,ANTLER,7
107,28,15,study,AFRICA,7
107,28,16,study,CARPENTER,7
107,28,1,recall,CARPENTER,7
107,28,2,recall,AFRICA,7
107,28,3,recall,ANTLER,7
107,28,4,recall,WAGON,7
107,28,5,recall,FUGITIVE,7
107,28,6,recall,PATRIOT,7
107,28,7,recall,EUROPE,7
107,28,8,recall,STREAM,7
107,28,9,recall,PEARL,7
107,28,10,recall,FAUCET,7
107,28,11,recall,BELL,7
107,28,12,recall,TEAPOT,7
107,28,13,recall,HAMMER,7
108,1,1,study,MICROWAVE,1
108,1,2,study,CHEF,1
108,1,3,study,GUARDIAN,1
108,1,4,study,SACK,1
108,1,5,study,CLASS,1
108,1,6,study,DICTIONARY,1
108,1,7,study,DAD,1
108,1,8,study,GRADUATE,1
108,1,9,study,SMOG,1
108,1,10,study,SUPPER,1
108,1,11,study,MARBLE,1
108,1,12,study,CONCERT,1
108,1,13,study,DAUGHTER,1
108,1,14,study,GANGSTER,1
108,1,15,study,COTTAGE,1
108,1,16,study,DORM,1
108,1,1,recall,GRADUATE,1
108,1,2,recall,DORM,1
108,1,3,recall,DAD,1
108,1,4,recall,DICTIONARY,1
108,1,5,recall,CHEF,1
108,1,6,recall,MARBLE,1
108,1,7,recall,MICROWAVE,1
108,1,8,recall,SACK,1
108,1,9,recall,COTTAGE,1
108,1,10,recall,GANGSTER,1
108,1,11,recall,GRADUATE,1
108,1,12,recall,SUPPER,1
108,2,1,study,WORM,1
108,2,2,study,ALMANAC,1
108,2,3,study,SALESMAN,1
108,2,4,study,LOBSTER,1
108,2,5,study,CABIN,1
108,2,6,study,HOME,1
108,2,7,study,OATMEAL,1
108,2,8,study,STAMP,1
108,2,9,study,CHAIRPERSON,1
108,2,10,study,RAT,1
108,2,11,study,CARAVAN,1
108,2,12,study,CHAUFFEUR,1
108,2,13,study,TREAD,1
108,2,14,study,STEAM,1
108,2,15,study,VAN,1
108,2,16,study,DEPUTY,1
108,2,1,recall,TREAD,1
108,2,2,recall,STEAM,1
108,2,3,recall,VAN,1
108,2,4,recall,CHAIRPERSON,1
108,2,5,recall,ALMANAC,1
108,2,6,recall,WORM,1
108,2,7,recall,OATMEAL,1
108,2,8,recall,CABIN,1
108,2,9,recall,SALESMAN,1
108,2,10,recall,RAT,1
108,3,1,study,CUP,1
108,3,2,study,PEBBLE,1
108,3,3,study,SUBMARINE,1
108,3,4,study,LOUNGE,1
108,3,5,study,HAY,1
108,3,6,study,OCEAN,1
108,3,7,study,GUITAR,1
108,3,8,study,TEAPOT,1
108,3,9,study,BOTTLE,1
108,3,10,study,PIMPLE,1
108,3,11,study,PIPE,1
108,3,12,study,CHIMNEY,1
108,3,13,study,HARP,1
108,3,14,study,JAPAN,1
108,3,15,study,KIWI,1
108,3,16,study,PUMPKIN,1
108,3,1,recall,KIWI,1
108,3,2,recall,LOUNGE,1
108,3,3,recall,CUP,1
108,3,4,recall,TEAPOT,1
108,3,5,recall,CHIMNEY,1
108,3,6,recall,PIPE,1
108,3,7,recall,SUBMARINE,1
108,3,8,recall,OCEAN,1
108,3,9,recall,PEBBLE,1
108,3,10,recall,BOTTLE,1
108,4,1,study,SINK,1
108,4,2,study,PLIERS,1
108,4,3,study,STOVE,1
108,4,4,study,ENEMY,1
108,4,5,study,STEREO,1
108,4,6,study,PLUM,1
108,4,7,study,TOILET,1
108,4,8,study,HAMMER,1
108,4,9,study,BOWL,1
108,4,10,study,SAGE,1
108,4,11,study,PARSLEY,1
108,4,12,study,BLADE,1
108,4,13,study,MARKET,1
108,4,14,study,MEAL,1
108,4,15,study,TOY,1
108,4,16,study,CUE,1
108,4,1,recall,TOY,1
108,4,2,recall,CUE,1
108,4,3,recall,BLADE,1
108,4,4,recall,HAMMER,1
108,4,5,recall,BOWL,1
108,4,6,recall,SINK,1
108,4,7,recall,TOILET,1
108,4,8,recall,SAGE,1
108,4,9,recall,ROSEMARY,1
108,5,1,study,SHIP,2
108,5,2,study,WINNER,2
108,5,3,study,PLATE,2
108,5,4,study,PENNY,2
108,5,5,study,MAGNET,2
108,5,6,study,BUILDER,2
108,5,7,study,SKETCH,2
108,5,8,study,BRAKE,2
108,5,9,study,SIGN,2
108,5,10,study,SWORD,2
108,5,11,study,NURSE,2
108,5,12,study,SCIENTIST,2
108,5,13,study,FOUNTAIN,2
108,5,14,study,LAWN,2
108,5,15,study,VICTOR,2
108,5,16,study,HOUSE,2
108,5,1,recall,LAWN,2
108,5,2,recall,VICTOR,2
108,5,3,recall,HOUSE,2
108,5,4,recall,SHIP,2
108,5,5,recall,PLATE,2
108,5,6,recall,NURSE,2
108,5,7,recall,SCIENTIST,2
108,5,8,recall,BUILDER,2
108,6,1,study,FURNITURE,2
108,6,2,study,TRICYCLE,2
108,6,3,study,COCKTAIL,2
108,6,4,study,HAMMOCK,2
108,6,5,study,INN,2
108,6,6,study,ORCHESTRA,2
108,6,7,study,COLLAR,2
108,6,8,study,BUTTON,2
108,6,9,study,TAPE,2
108,6,10,study,ROOM,2
