subject,list,position,trial_type,item,item_number,session,list_type,category,response,response_time,list_category
6,21,5,study,"WILL SMITH",254,2,pure,cel,3,2.785,cel
6,21,6,study,"ARNOLD SCHWARZENEGGER",18,2,pure,cel,2,1.929,cel
6,21,7,study,"MARIAH CAREY",170,2,pure,cel,2,1.658,cel
6,21,8,study,"COLIN FARRELL",59,2,pure,cel,2,1.879,cel
6,21,9,study,"DEMI MOORE",75,2,pure,cel,2,1.724,cel
6,21,10,study,"KATIE HOLMES",150,2,pure,cel,2,1.279,cel
6,21,11,study,"MICHAEL JORDAN",181,2,pure,cel,2,1.746,cel
6,21,12,study,"PETER JENNINGS",199,2,pure,cel,2,2.025,cel
6,21,13,study,"PRINCE",205,2,pure,cel,2,1.597,cel
6,21,14,study,"BRITTANY MURPHY",42,2,pure,cel,2,1.374,cel
6,21,15,study,"RAY CHARLES",209,2,pure,cel,3,1.403,cel
6,21,16,study,"GLENN CLOSE",97,2,pure,cel,2,1.646,cel
6,21,17,study,"JIMI HENDRIX",128,2,pure,cel,2,1.571,cel
6,21,18,study,"LEBRON JAMES",160,2,pure,cel,2,2.052,cel
6,21,19,study,"NORMAN SCHWARZKOPF",194,2,pure,cel,2,2.196,cel
6,21,20,study,"ALEX TREBEK",9,2,pure,cel,3,1.425,cel
6,21,21,study,"SAM WATERSTON",224,2,pure,cel,2,2.393,cel
6,21,22,study,"FREDDIE MERCURY",91,2,pure,cel,2,3.146,cel
6,21,23,study,"BOB DOLE",36,2,pure,cel,2,2.735,cel
6,21,24,study,"CHARLIE SHEEN",50,2,pure,cel,2,1.687,cel
6,21,1,recall,"BOB DOLE",36,2,pure,cel,2,2.735,cel
6,21,2,recall,"CHARLIE SHEEN",50,2,pure,cel,2,1.687,cel
6,21,3,recall,"GLENN CLOSE",97,2,pure,cel,2,1.646,cel
6,21,4,recall,"MARIAH CAREY",170,2,pure,cel,2,1.658,cel
6,21,5,recall,"WHITNEY HOUSTON",252,2,pure,cel,2,2.176,cel
6,21,6,recall,"WILL SMITH",254,2,pure,cel,3,2.785,cel
6,21,7,recall,"ALEX TREBEK",9,2,pure,cel,3,1.425,cel
6,21,8,recall,"BRITTANY MURPHY",42,2,pure,cel,2,1.374,cel
6,21,9,recall,"NICOLE KIDMAN",193,2,pure,cel,2,1.381,cel
6,21,10,recall,"KATIE HOLMES",150,2,pure,cel,2,1.279,cel
6,22,1,study,"LIBERTY PLACE",366,2,pure,loc,3,2.584,loc
6,22,2,study,"LUXOR HOTEL",375,2,pure,loc,1,2.498,loc
6,22,3,study,"GOLDEN GATE BRIDGE",332,2,pure,loc,3,2.764,loc
6,22,4,study,"TOKYO",479,2,pure,loc,2,1.679,loc
6,22,5,study,"REDWOOD FOREST",433,2,pure,loc,4,1.289,loc
6,22,6,study,"PARIS OPERA",415,2,pure,loc,3,1.916,loc
6,22,7,study,"EVERGLADES",319,2,pure,loc,3,2.259,loc
6,22,8,study,"SPACE NEEDLE",460,2,pure,loc,2,1.836,loc
6,22,9,study,"BRANDENBURG GATE",279,2,pure,loc,2,2.392,loc
6,22,10,study,"MACHU PICHU",376,2,pure,loc,4,1.438,loc
6,22,11,study,"COVENT GARDEN",308,2,pure,loc,3,2.914,loc
6,22,12,study,"GREAT WALL OF CHINA",340,2,pure,loc,3,1.747,loc
6,22,13,study,"CAPE OF GOOD HOPE",290,2,pure,loc,4,2.381,loc
6,22,14,study,"SHANGHAI",450,2,pure,loc,1,2.757,loc
6,22,15,study,"CORCOVADO",307,2,pure,loc,1,1.569,loc
6,22,16,study,"CARLSBAD CAVERNS",293,2,pure,loc,4,2.06,loc
6,22,17,study,"BOURBON STREET",278,2,pure,loc,1,2.2,loc
6,22,18,study,"BRITISH MUSEUM",280,2,pure,loc,3,2.475,loc
6,22,19,study,"NIAGARA FALLS",404,2,pure,loc,4,2.712,loc
6,22,20,study,"GRAND CANYON",334,2,pure,loc,4,1.356,loc
6,22,21,study,"SAN FRANCISCO",445,2,pure,loc,3,1.935,loc
6,22,22,study,"EASTER ISLAND",314,2,pure,loc,4,1.229,loc
6,22,23,study,"GIANT'S CAUSEWAY",328,2,pure,loc,3,1.707,loc
6,22,24,study,"PACIFIC BELL PARK",412,2,pure,loc,1,2.528,loc
6,22,1,recall,"PACIFIC BELL PARK",412,2,pure,loc,1,2.528,loc
6,22,2,recall,"EASTER ISLAND",314,2,pure,loc,4,1.229,loc
6,22,3,recall,"GIANT'S CAUSEWAY",328,2,pure,loc,3,1.707,loc
6,22,4,recall,"REDWOOD FOREST",433,2,pure,loc,4,1.289,loc
6,22,5,recall,"LIBERTY PLACE",366,2,pure,loc,3,2.584,loc
6,22,6,recall,"MACHU PICHU",376,2,pure,loc,4,1.438,loc
6,22,7,recall,"SHANGHAI",450,2,pure,loc,1,2.757,loc
6,22,8,recall,"TOKYO",479,2,pure,loc,2,1.679,loc
6,22,9,recall,"CARLSBAD CAVERNS",293,2,pure,loc,4,2.06,loc
6,22,10,recall,"BRITISH MUSEUM",280,2,pure,loc,3,2.475,loc
6,22,11,recall,"CAPE OF GOOD HOPE",290,2,pure,loc,4,2.381,loc
6,23,1,study,"CHARTRES CATHEDRAL",296,2,mixed,loc,1,1.282,mixed
6,23,2,study,"CHATEAU CHAMBORD",297,2,mixed,loc,2,2.792,mixed
6,23,3,study,"WHEEL",762,2,mixed,obj,4,1.893,mixed
6,23,4,study,"MOUSETRAP",657,2,mixed,obj,2,1.881,mixed
6,23,5,study,"ASHTON KUTCHER",19,2,mixed,cel,2,1.74,mixed
6,23,6,study,"CHRISTOPHER REEVE",55,2,mixed,cel,3,2.176,mixed
6,23,7,study,"PUMPKIN",682,2,mixed,obj,1,2.537,mixed
6,23,8,study,"BLENDER",538,2,mixed,obj,2,2.852,mixed
6,23,9,study,"REESE WITHERSPOON",210,2,mixed,cel,2,1.978,mixed
6,23,10,study,"JOAN RIVERS",130,2,mixed,cel,2,2.053,mixed
6,23,11,study,"KEVIN SPACEY",154,2,mixed,cel,3,1.775,mixed
6,23,12,study,"WAILING WALL",495,2,mixed,loc,4,0.899,mixed
6,23,13,study,"KAUFMAN STADIUM",356,2,mixed,loc,1,2.137,mixed
6,23,14,study,"KENSINGTON PALACE",357,2,mixed,loc,2,2.577,mixed
6,23,15,study,"GLUE STICK",600,2,mixed,obj,2,3.072,mixed
6,23,16,study,"GUITAR",604,2,mixed,obj,4,1.207,mixed
6,23,17,study,"BELL",534,2,mixed,obj,2,2.432,mixed
6,23,18,study,"VEST",754,2,mixed,obj,3,3.096,mixed
6,23,19,study,"NEWGRANGE",403,2,mixed,loc,3,2.896,mixed
6,23,20,study,"QUINCY MARKET",432,2,mixed,loc,3,2.649,mixed
6,23,21,study,"MGM GRAND",385,2,mixed,loc,1,2.037,mixed
6,23,22,study,"PETER O'TOOLE",200,2,mixed,cel,2,1.895,mixed
6,23,23,study,"DANNY DEVITO",68,2,mixed,cel,2,1.457,mixed
6,23,24,study,"MARILYN MONROE",171,2,mixed,cel,2,1.581,mixed
6,23,1,recall,"MARILYN MONROE",171,2,mixed,cel,2,1.581,mixed
6,23,2,recall,"PETER O'TOOLE",200,2,mixed,cel,2,1.895,mixed
6,23,3,recall,"DANNY DEVITO",68,2,mixed,cel,2,1.457,mixed
6,23,4,recall,"MGM GRAND",385,2,mixed,loc,1,2.037,mixed
6,23,5,recall,"WAILING WALL",495,2,mixed,loc,4,0.899,mixed
6,23,6,recall,"GUITAR",604,2,mixed,obj,4,1.207,mixed
6,23,7,recall,"VEST",754,2,mixed,obj,3,3.096,mixed
6,23,8,recall,"BELL",534,2,mixed,obj,2,2.432,mixed
6,23,9,recall,"GLUE STICK",600,2,mixed,obj,2,3.072,mixed
6,24,1,study,"JIM CARREY",126,2,mixed,cel,2,1.638,mixed
6,24,2,study,"KATE WINSLET",148,2,mixed,cel,2,1.53,mixed
6,24,3,study,"BENICIO DEL TORO",27,2,mixed,cel,2,2.423,mixed
6,24,4,study,"ANTONIO BANDERAS",17,2,mixed,cel,2,1.559,mixed
6,24,5,study,"PLACE DE LA CONCORDE",425,2,mixed,loc,2,2.901,mixed
6,24,6,study,"DEATH VALLEY",310,2,mixed,loc,3,2.031,mixed
6,24,7,study,"MAYAN PYRAMID",382,2,mixed,loc,3,2.037,mixed
6,24,8,study,"HONG KONG",346,2,mixed,loc,2,2.504,mixed
6,24,9,study,"LONDON DUNGEON",371,2,mixed,loc,2,2.337,mixed
6,24,10,study,"FIRE EXTINGUISHER",586,2,mixed,obj,2,2.312,mixed
6,24,11,study,"LAMP",632,2,mixed,obj,4,1.399,mixed
6,24,12,study,"MAYONNAISE",648,2,mixed,obj,2,2.763,mixed
6,24,13,study,"ALLENWRENCH",514,2,mixed,obj,2,2.784,mixed
6,24,14,study,"MAILBOX",645,2,mixed,obj,1,2.672,mixed
6,24,15,study,"CN TOWER",303,2,mixed,loc,1,2.961,mixed
6,24,16,study,"VICTORIA FALLS",492,2,mixed,loc,4,1.899,mixed
6,24,17,study,"THE MET",475,2,mixed,loc,3,1.649,mixed
6,24,18,study,"LEAF",636,2,mixed,obj,3,2.709,mixed
6,24,19,study,"WATER GUN",760,2,mixed,obj,1,3.326,mixed
6,24,20,study,"MICROPHONE",651,2,mixed,obj,3,2.242,mixed
6,24,21,study,"VIN DIESEL",249,2,mixed,cel,2,2.692,mixed
6,24,22,study,"QUEEN ELIZABETH",206,2,mixed,cel,2,2.035,mixed
6,24,23,study,"CHER",53,2,mixed,cel,2,1.494,mixed
6,24,24,study,"DAVE MATTHEWS",69,2,mixed,cel,2,2.274,mixed
6,24,1,recall,"DAVE MATTHEWS",69,2,mixed,cel,2,2.274,mixed
6,24,2,recall,"CHER",53,2,mixed,cel,2,1.494,mixed
6,24,3,recall,"QUEEN ELIZABETH",206,2,mixed,cel,2,2.035,mixed
6,24,4,recall,"LEAF",636,2,mixed,obj,3,2.709,mixed
6,24,5,recall,"WATER GUN",760,2,mixed,obj,1,3.326,mixed
6,24,6,recall,"LONDON DUNGEON",371,2,mixed,loc,2,2.337,mixed
6,24,7,recall,"VICTORIA FALLS",492,2,mixed,loc,4,1.899,mixed
6,24,8,recall,"ANTONIO BANDERAS",17,2,mixed,cel,2,1.559,mixed
6,25,1,study,"FEATHER",585,2,mixed,obj,3,2.433,mixed
6,25,2,study,"BOUQUET",543,2,mixed,obj,2,2.511,mixed
6,25,3,study,"YARN",767,2,mixed,obj,1,2.267,mixed
6,25,4,study,"ICE",615,2,mixed,obj,3,2.522,mixed
6,25,5,study,"PRADO MUSEUM",429,2,mixed,loc,3,2.084,mixed
6,25,6,study,"MILLENIUM PARK",386,2,mixed,loc,3,2.463,mixed
6,25,7,study,"TERRELL OWENS",239,2,mixed,cel,2,1.922,mixed
6,25,8,study,"JASON BIGGS",119,2,mixed,cel,2,1.592,mixed
6,25,9,study,"BARBARA WALTERS",23,2,mixed,cel,2,1.647,mixed
6,25,10,study,"ANNETTE BENING",15,2,mixed,cel,2,1.662,mixed
6,25,11,study,"BRITNEY SPEARS",41,2,mixed,cel,2,1.683,mixed
6,25,12,study,"CAPE HORN",289,2,mixed,loc,3,1.781,mixed
6,25,13,study,"WHITE HOUSE",502,2,mixed,loc,3,1.565,mixed
6,25,14,study,"PHILADELPHIA CITY HALL",423,2,mixed,loc,2,2.418,mixed
6,25,15,study,"ARC DE TRIOMPHE",267,2,mixed,loc,3,1.48,mixed
6,25,16,study,"HUNGARIAN PARLIAMENT",348,2,mixed,loc,3,2.646,mixed
6,25,17,study,"SPHINX",461,2,mixed,loc,3,2.095,mixed
6,25,18,study,"WINDOW",765,2,mixed,obj,4,1.923,mixed
6,25,19,study,"PAPER BAG",664,2,mixed,obj,2,2.595,mixed
6,25,20,study,"PIE",675,2,mixed,obj,2,2.926,mixed
6,25,21,study,"SCISSORS",701,2,mixed,obj,2,2.888,mixed
6,25,22,study,"BEN STILLER",26,2,mixed,cel,2,1.468,mixed
6,25,23,study,"BILL MURRAY",33,2,mixed,cel,2,2.854,mixed
6,25,24,study,"CONDOLEEZZA RICE",62,2,mixed,cel,2,2.036,mixed
6,25,1,recall,"PAPER BAG",664,2,mixed,obj,2,2.595,mixed
6,25,2,recall,"PIE",675,2,mixed,obj,2,2.926,mixed
6,25,3,recall,"SCISSORS",701,2,mixed,obj,2,2.888,mixed
6,25,4,recall,"WINDOW",765,2,mixed,obj,4,1.923,mixed
6,25,5,recall,"CONDOLEEZZA RICE",62,2,mixed,cel,2,2.036,mixed
6,25,6,recall,"BEN STILLER",26,2,mixed,cel,2,1.468,mixed
6,25,7,recall,"ARC DE TRIOMPHE",267,2,mixed,loc,3,1.48,mixed
6,25,8,recall,"ARC DE TRIOMPHE",267,2,mixed,loc,3,1.48,mixed
6,25,9,recall,"SPHINX",461,2,mixed,loc,3,2.095,mixed
6,25,10,recall,"BOUQUET",543,2,mixed,obj,2,2.511,mixed
6,25,11,recall,"BOUQUET",543,2,mixed,obj,2,2.511,mixed
6,25,12,recall,"FEATHER",585,2,mixed,obj,3,2.433,mixed
6,25,13,recall,"ICE",615,2,mixed,obj,3,2.522,mixed
6,25,14,recall,"TERRELL OWENS",239,2,mixed,cel,2,1.922,mixed
6,26,1,study,"KNIFE",629,2,mixed,obj,3,1.66,mixed
6,26,2,study,"EARRINGS",581,2,mixed,obj,4,2.144,mixed
6,26,3,study,"LEONARDO DICAPRIO",161,2,mixed,cel,2,1.453,mixed
6,26,4,study,"KIRSTEN DUNST",155,2,mixed,cel,2,1.485,mixed
6,26,5,study,"HULK HOGAN",109,2,mixed,cel,2,1.854,mixed
6,26,6,study,"SHEA STADIUM",451,2,mixed,loc,1,3.145,mixed
6,26,7,study,"COLONIAL WILLIAMSBURG",305,2,mixed,loc,3,2.787,mixed
6,26,8,study,"ALLEN IVERSON",11,2,mixed,cel,2,1.46,mixed
6,26,9,study,"ROBIN WILLIAMS",219,2,mixed,cel,3,1.674,mixed
6,26,10,study,"PILLOW",676,2,mixed,obj,4,1.652,mixed
6,26,11,study,"DRUM",580,2,mixed,obj,2,2.538,mixed
6,26,12,study,"PADLOCK",663,2,mixed,obj,2,2.671,mixed
6,26,13,study,"STAPLE REMOVER",721,2,mixed,obj,1,2.262,mixed
6,26,14,study,"BUNKER HILL",285,2,mixed,loc,3,3.02,mixed
6,26,15,study,"BAVARIAN CASTLE",273,2,mixed,loc,2,1.888,mixed
6,26,16,study,"GREAT ZIMBABWE RUINS",341,2,mixed,loc,4,2.289,mixed
6,26,17,study,"TOWER OF LONDON",481,2,mixed,loc,3,2.495,mixed
6,26,18,study,"GLASSES",596,2,mixed,obj,4,1.91,mixed
6,26,19,study,"BOX",546,2,mixed,obj,3,2.42,mixed
6,26,20,study,"WALK OF FAME",496,2,mixed,loc,1,2.723,mixed
6,26,21,study,"WINTER PALACE",504,2,mixed,loc,2,1.959,mixed
6,26,22,study,"REGIS PHILBIN",211,2,mixed,cel,2,2.589,mixed
6,26,23,study,"DWIGHT EISENHOWER",84,2,mixed,cel,2,1.643,mixed
6,26,24,study,"CARROT TOP",47,2,mixed,cel,1,1.488,mixed
6,26,1,recall,"CARROT TOP",47,2,mixed,cel,1,1.488,mixed
6,26,2,recall,"DWIGHT EISENHOWER",84,2,mixed,cel,2,1.643,mixed
6,26,3,recall,"REGIS PHILBIN",211,2,mixed,cel,2,2.589,mixed
6,26,4,recall,"KNIFE",629,2,mixed,obj,3,1.66,mixed
6,26,5,recall,"PILLOW",676,2,mixed,obj,4,1.652,mixed
6,26,6,recall,"PADLOCK",663,2,mixed,obj,2,2.671,mixed
6,26,7,recall,"BOX",546,2,mixed,obj,3,2.42,mixed
6,26,8,recall,"GLASSES",596,2,mixed,obj,4,1.91,mixed
6,26,9,recall,"GREAT ZIMBABWE RUINS",341,2,mixed,loc,4,2.289,mixed
6,26,10,recall,"WINTER PALACE",504,2,mixed,loc,2,1.959,mixed
6,26,11,recall,"CARROT TOP",47,2,mixed,cel,1,1.488,mixed
6,26,12,recall,"ROBIN WILLIAMS",219,2,mixed,cel,3,1.674,mixed
6,26,13,recall,"PILLOW",676,2,mixed,obj,4,1.652,mixed
6,27,1,study,"SUPERDOME",469,2,mixed,loc,2,2.017,mixed
6,27,2,study,"GATEWAY ARCH",325,2,mixed,loc,2,1.651,mixed
6,27,3,study,"GLACIER NATIONAL PARK",330,2,mixed,loc,4,1.182,mixed
6,27,4,study,"AMAZON RIVER",263,2,mixed,loc,4,1.214,mixed
6,27,5,study,"JEANS",622,2,mixed,obj,2,2.161,mixed
6,27,6,study,"MICROCHIP",650,2,mixed,obj,3,2.439,mixed
6,27,7,study,"PERFUME",671,2,mixed,obj,3,1.462,mixed
6,27,8,study,"CHRIS FARLEY",54,2,mixed,cel,2,1.376,mixed
6,27,9,study,"SYLVESTER STALLONE",238,2,mixed,cel,2,1.306,mixed
6,27,10,study,"MIKE TYSON",185,2,mixed,cel,1,1.494,mixed
6,27,11,study,"BARRY BONDS",24,2,mixed,cel,1,1.562,mixed
6,27,12,study,"ZIPLOCK BAG",768,2,mixed,obj,2,2.514,mixed
6,27,13,study,"TOILET PAPER",739,2,mixed,obj,4,1.792,mixed
6,27,14,study,"BELLAGIO FOUNTAINS",274,2,mixed,loc,2,2.052,mixed
6,27,15,study,"DELPHI",311,2,mixed,loc,3,1.66,mixed
6,27,16,study,"SIMON COWELL",231,2,mixed,cel,2,1.698,mixed
6,27,17,study,"JOHN KERRY",136,2,mixed,cel,2,1.966,mixed
6,27,18,study,"TANKTOP",731,2,mixed,obj,3,2.911,mixed
6,27,19,study,"THERMOMETER",734,2,mixed,obj,2,1.99,mixed
6,27,20,study,"SAFE",696,2,mixed,obj,1,1.517,mixed
6,27,21,study,"JEFFERSON MEMORIAL",353,2,mixed,loc,3,1.598,mixed
6,27,22,study,"WRIGLEY BUILDING",507,2,mixed,loc,2,2.719,mixed
6,27,23,study,"BENJAMIN FRANKLIN",28,2,mixed,cel,2,2.38,mixed
6,27,24,study,"JACK NICHOLSON",111,2,mixed,cel,2,1.959,mixed
6,27,1,recall,"JACK NICHOLSON",111,2,mixed,cel,2,1.959,mixed
6,27,2,recall,"BENJAMIN FRANKLIN",28,2,mixed,cel,2,2.38,mixed
6,27,3,recall,"WRIGLEY BUILDING",507,2,mixed,loc,2,2.719,mixed
6,27,4,recall,"THERMOMETER",734,2,mixed,obj,2,1.99,mixed
6,27,5,recall,"SAFE",696,2,mixed,obj,1,1.517,mixed
6,27,6,recall,"TOILET PAPER",739,2,mixed,obj,4,1.792,mixed
6,27,7,recall,"ZIPLOCK BAG",768,2,mixed,obj,2,2.514,mixed
6,27,8,recall,"BARRY BONDS",24,2,mixed,cel,1,1.562,mixed
6,27,9,recall,"JOHN KERRY",136,2,mixed,cel,2,1.966,mixed
6,27,10,recall,"GLACIER NATIONAL PARK",330,2,mixed,loc,4,1.182,mixed
6,27,11,recall,"JEFFERSON MEMORIAL",353,2,mixed,loc,3,1.598,mixed
6,27,12,recall,"ARCH",-1,2,mixed,,NaN,NaN,mixed
6,28,1,study,"QUARTER",684,2,mixed,obj,3,1.309,mixed
6,28,2,study,"HIGH CHAIR",612,2,mixed,obj,3,1.806,mixed
6,28,3,study,"LENIN MAUSOLEUM",364,2,mixed,loc,1,2.069,mixed
6,28,4,study,"PARK AVENUE",416,2,mixed,loc,1,2.466,mixed
6,28,5,study,"WILL FERRELL",253,2,mixed,cel,2,1.715,mixed
6,28,6,study,"JACQUES CHIRAC",114,2,mixed,cel,2,1.722,mixed
6,28,7,study,"KRONBORG CASTLE",361,2,mixed,loc,2,1.793,mixed
6,28,8,study,"QUEBEC",431,2,mixed,loc,3,2.484,mixed
6,28,9,study,"NORTH POLE",405,2,mixed,loc,3,2.108,mixed
6,28,10,study,"BRYCE CANYON",282,2,mixed,loc,4,2.332,mixed
6,28,11,study,"INDEPENDENCE HALL",350,2,mixed,loc,3,1.648,mixed
6,28,12,study,"POMPEI",427,2,mixed,loc,4,1.29,mixed
6,28,13,study,"BARBED WIRE",527,2,mixed,obj,1,1.814,mixed
6,28,14,study,"VIOLIN",755,2,mixed,obj,1,2.41,mixed
6,28,15,study,"FAUCET",584,2,mixed,obj,4,3.176,mixed
6,28,16,study,"PEN",669,2,mixed,obj,4,1.618,mixed
6,28,17,study,"MICROSCOPE",652,2,mixed,obj,1,2.031,mixed
6,28,18,study,"PEPPER",670,2,mixed,obj,3,2.188,mixed
6,28,19,study,"ROBERTO BENIGNI",218,2,mixed,cel,2,1.405,mixed
6,28,20,study,"SEAN COMBS",228,2,mixed,cel,2,1.52,mixed
6,28,21,study,"DOLLY PARTON",79,2,mixed,cel,2,1.53,mixed
6,28,22,study,"BILL MAHER",32,2,mixed,cel,2,1.079,mixed
6,28,23,study,"RENEE ZELLWEGER",212,2,mixed,cel,2,1.794,mixed
6,28,24,study,"CHARLIZE THERON",51,2,mixed,cel,2,1.241,mixed
6,28,1,recall,"CHARLIZE THERON",51,2,mixed,cel,2,1.241,mixed
6,28,2,recall,"RENEE ZELLWEGER",212,2,mixed,cel,2,1.794,mixed
6,28,3,recall,"BARBED WIRE",527,2,mixed,obj,1,1.814,mixed
6,28,4,recall,"FAUCET",584,2,mixed,obj,4,3.176,mixed
6,28,5,recall,"VIOLIN",755,2,mixed,obj,1,2.41,mixed
6,28,6,recall,"POMPEI",427,2,mixed,loc,4,1.29,mixed
6,28,7,recall,"JACQUES CHIRAC",114,2,mixed,cel,2,1.722,mixed
6,28,8,recall,"SEAN COMBS",228,2,mixed,cel,2,1.52,mixed
6,28,9,recall,"ROBERTO BENIGNI",218,2,mixed,cel,2,1.405,mixed
6,28,10,recall,"WILL FERRELL",253,2,mixed,cel,2,1.715,mixed
6,29,1,study,"INHALER",616,2,pure,obj,1,1.714,obj
6,29,2,study,"TOWEL",743,2,pure,obj,4,1.688,obj
6,29,3,study,"SAUCEPAN",698,2,pure,obj,3,2.585,obj
6,29,4,study,"KEYCHAIN",626,2,pure,obj,3,1.618,obj
6,29,5,study,"BACKPACK",521,2,pure,obj,2,1.766,obj
6,29,6,study,"SCARF",700,2,pure,obj,3,2.419,obj
6,29,7,study,"GAS MASK",595,2,pure,obj,1,1.467,obj
6,29,8,study,"DRILL",579,2,pure,obj,2,2.432,obj
6,29,9,study,"BANDAID",524,2,pure,obj,2,2.995,obj
6,29,10,study,"HIGHLIGHTER",613,2,pure,obj,2,2.483,obj
6,29,11,study,"GLOBE",598,2,pure,obj,1,2.204,obj
6,29,12,study,"FLASK",588,2,pure,obj,1,2.673,obj
6,29,13,study,"BROOM",548,2,pure,obj,1,3,obj
6,29,14,study,"GLOVES",599,2,pure,obj,2,2.472,obj
6,29,15,study,"REMOTE",689,2,pure,obj,2,2.565,obj
6,29,16,study,"STEERING WHEEL",722,2,pure,obj,3,2.646,obj
6,29,17,study,"PROJECTOR",681,2,pure,obj,2,2.672,obj
6,29,18,study,"JACKET",620,2,pure,obj,4,2.744,obj
6,29,19,study,"PENDULUM",668,2,pure,obj,1,2.022,obj
6,29,20,study,"URINAL",751,2,pure,obj,1,1.619,obj
6,29,21,study,"KLEENEX",628,2,pure,obj,3,2.324,obj
6,29,22,study,"MIRROR",653,2,pure,obj,4,1.947,obj
6,29,23,study,"GOLF CLUB",602,2,pure,obj,1,2.063,obj
6,29,24,study,"UKELELE",749,2,pure,obj,1,1.494,obj
6,29,1,recall,"UKELELE",749,2,pure,obj,1,1.494,obj
6,29,2,recall,"GOLF CLUB",602,2,pure,obj,1,2.063,obj
6,29,3,recall,"JACKET",620,2,pure,obj,4,2.744,obj
6,29,4,recall,"GLOVES",599,2,pure,obj,2,2.472,obj
6,29,5,recall,"PENDULUM",668,2,pure,obj,1,2.022,obj
6,29,6,recall,"BANDAID",524,2,pure,obj,2,2.995,obj
6,29,7,recall,"KEYCHAIN",626,2,pure,obj,3,1.618,obj
6,29,8,recall,"TOWEL",743,2,pure,obj,4,1.688,obj
6,29,9,recall,"SCARF",700,2,pure,obj,3,2.419,obj
6,29,10,recall,"SAUCEPAN",698,2,pure,obj,3,2.585,obj
6,29,11,recall,"BEAKER",-1,2,pure,,NaN,NaN,obj
6,29,12,recall,"MICROSCOPE",652,2,pure,obj,1,2.031,obj
6,29,13,recall,"KLEENEX",628,2,pure,obj,3,2.324,obj
6,29,14,recall,"MIRROR",653,2,pure,obj,4,1.947,obj
6,30,1,study,"JOHN HANCOCK CENTER",355,2,pure,loc,1,2.693,loc
6,30,2,study,"AGRA FORT",260,2,pure,loc,3,1.839,loc
6,30,3,study,"BLUE MOSQUE",276,2,pure,loc,1,1.917,loc
6,30,4,study,"WHITE CLIFFS OF DOVER",501,2,pure,loc,4,3.186,loc
6,30,5,study,"GETTYSBURG",327,2,pure,loc,3,1.797,loc
6,30,6,study,"ALAMO",261,2,pure,loc,3,1.789,loc
6,30,7,study,"ACADIA PARK",258,2,pure,loc,3,2.434,loc
6,30,8,study,"SKYDOME",455,2,pure,loc,2,3.293,loc
6,30,9,study,"ST BASILS CATHEDRAL",462,2,pure,loc,1,2.118,loc
6,30,10,study,"MOUNT FUJI",395,2,pure,loc,4,1.553,loc
6,30,11,study,"ANGEL FALLS",264,2,pure,loc,4,2.048,loc
6,30,12,study,"BROOKLYN BRIDGE",281,2,pure,loc,2,2.977,loc
6,30,13,study,"MONTICELLO",390,2,pure,loc,2,2.249,loc
6,30,14,study,"TAHITI",473,2,pure,loc,4,1.434,loc
6,30,15,study,"ATOMIUM",270,2,pure,loc,2,2.475,loc
6,30,16,study,"GIZA PYRAMIDS",329,2,pure,loc,3,1.845,loc
6,30,17,study,"THE VENETIAN",476,2,pure,loc,2,1.704,loc
6,30,18,study,"LINCOLN CENTER",368,2,pure,loc,2,2.767,loc
6,30,19,study,"CAPE CANAVERAL",288,2,pure,loc,2,2.898,loc
6,30,20,study,"BOSTON COMMON",277,2,pure,loc,3,2.003,loc
6,30,21,study,"KYOTO",362,2,pure,loc,2,2.149,loc
6,30,22,study,"GUGGENHEIM",342,2,pure,loc,3,2.144,loc
6,30,23,study,"ACROPOLIS",259,2,pure,loc,3,2.182,loc
6,30,24,study,"GRAND OLE OPRY",336,2,pure,loc,2,1.582,loc
6,30,1,recall,"GRAND OLE OPRY",336,2,pure,loc,2,1.582,loc
6,30,2,recall,"THE VENETIAN",476,2,pure,loc,2,1.704,loc
6,30,3,recall,"ACADIA PARK",258,2,pure,loc,3,2.434,loc
6,30,4,recall,"GETTYSBURG",327,2,pure,loc,3,1.797,loc
6,30,5,recall,"ALAMO",261,2,pure,loc,3,1.789,loc
6,30,6,recall,"TAHITI",473,2,pure,loc,4,1.434,loc
6,30,7,recall,"ANGEL FALLS",264,2,pure,loc,4,2.048,loc
6,30,8,recall,"WHITE CLIFFS OF DOVER",501,2,pure,loc,4,3.186,loc
6,30,9,recall,"ACROPOLIS",259,2,pure,loc,3,2.182,loc
6,30,10,recall,"BOSTON COMMON",277,2,pure,loc,3,2.003,loc
6,31,1,study,"EMINEM",87,2,pure,cel,2,1.478,cel
6,31,2,study,"JASON ALEXANDER",118,2,pure,cel,2,1.415,cel
6,31,3,study,"MADONNA",167,2,pure,cel,2,1.113,cel
6,31,4,study,"NAPOLEON",189,2,pure,cel,2,1.163,cel
6,31,5,study,"DONALD TRUMP",81,2,pure,cel,2,1.275,cel
6,31,6,study,"QUEEN LATIFAH",207,2,pure,cel,2,1.45,cel
6,31,7,study,"JERRY SEINFELD",123,2,pure,cel,2,1.307,cel
6,31,8,study,"BILLY CRYSTAL",35,2,pure,cel,2,1.147,cel
6,31,9,study,"MATT DAMON",174,2,pure,cel,2,1.023,cel
6,31,10,study,"MERYL STREEP",178,2,pure,cel,2,1.162,cel
6,31,11,study,"ROBERT REDFORD",217,2,pure,cel,2,0.983,cel
